id_film,id_section,id_section2,id_section3,title,title_es,title_en,title_orig,id_country1,id_country2,id_country3,id_country4,year_,plot,synopsis_es,synopsis_en,tagline,duration,color,id_filmcolor,id_filmformat,director,id_director1,id_director2,id_director3,id_director4,id_director5,id_director6,id_director7,id_director8,id_director9,id_director10,id_director11,id_director12,id_director13,id_director14,id_genres_list,cast_,prodteam,published,contact_title,contact_person,contact_address1,contact_address2,contact_zipcode,contact_city,contact_state,contact_id_country,contact_email1,contact_email2,contact_website,contact_phone1,contact_phone2,contact_fax,contact_info,id_youtube,url_ticket,filepic1,filepic2,filepic3,filepic4,filepic5,filepic_logo,created_ts,updated_ts,id_event1,id_event2,id_event3,id_event4,duration_sec,tags,id_country5,id_country6,id_country7,id_country8
343,11,NULL,NULL,Jelly T,,Gummi T,,63,0,0,0,2012,NULL,"Para Iván Olsen la vida es un asunto complicado de verdad. Sus compañeros de clase y los maestros se burlan de él insistentemente, los muchachos del barrio han decidido que su deporte favorito es perseguirlo y hacérsela pasar mal. Y su padre... Su padre sigue empeñado en que Iván afronte los conflictos del día a día tomando como referencia a su ídolo de juventud, Tarzán, nada menos. 
Así que, como decíamos, la vida para Iván Olsen no es muy divertida. Y además, se ha enamorado de una compañerita del colegio. ¿Puede ser todo más difícil? 
Hasta que un día, una misteriosa mujer le ofrece una pócima que otorga superpoderes a nuestro protagonista y, de repente, todo cambia... a peor.
Jelly T es una adaptación animada de Tarzán de goma, una de las novelas más célebres de Ole Lund Kirkegaard, uno de los autores de literatura infantil más populares en los años setenta. Esta película, junto a Freddy Frogface (vista en Baficito ‘12) y Otto es un rinoceronte (aún no estrenada) constituyen una trilogía-homenaje a este gran escritor danés. Fran Gayo","To Ivan Olsen, life is a truly complicated matter. His schoolmates and teachers insistently make fun of him, and the boys in the neighborhood have decided their favorite sport is to give him a hard time. And his dad… well, his dad is still determined to make Ivan face everyday conflicts using his childhood hero as a reference, which is Tarzan. So, as we said, for Ivan Olsen, life is not much fun. And on top of that, he has fallen in love with a class mate. Could things be any harder? Until one day, a mysterious woman offers him a potion that gives superpowers to our protagonist, and suddenly everything changes…for the worse. Jelly T is an animated adaptation of Rubber Tarzan, one of the most famous novels by Ole Lund Kirkegaard, he himself one of the most popular children’s book writers of the Seventies. Together with Freddy Frogface (screened in the Little Bafici ‘12) and Otto is a Rhino (unreleased yet), they constitute a tribute-trilogy of this great Danish writer. FG",NULL,80,NULL,1,14,NULL,327,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Thure Lindhardt, Nicolaj Kopernikus, Signe Egholm Olsen, 
Karen-Lise Mynster, Bjarne Henriksen","G: Michael Hegner 
E: Henrik Beach
S: Flemming Christensen 
M: Halfdan E, Søren Siegumfeldt 
P: Nina Crone, Erik Wilstrup
CP: Crone Film, Wil Film 
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,3LS375Nx-oo,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130197,jelly_t_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:48,27/03/2013 15:31,0,0,0,0,,NULL,0,0,0,0
344,118,NULL,NULL,Filme de amor ,Película de amor,A Love Movie,,33,0,0,0,2003,NULL,"Tres amigos cualquiera de los suburbios de una ciudad en Brasil: Hilda, Matilda y Gaspar se encuentran un fin de semana en un pequeño y bastante insalubre departamento céntrico, para chusmear, beber y romper con su aburrida vida cotidiana. Los tres son pobres. Los tres dejan que sus imaginaciones corran desaforadas. Sin pensar en las consecuencias, deciden tener una vida más libre, cambiar de personalidad y vivir fuera de sí mismos. El resultado es una película taciturna, ligeramente desordenada y caprichosamente teatral. 

Festival Internacional de Cine de Rotterdam
","Three very ordinary friends from the suburbs of a Brazilian city, Hilda, Matilda and Gaspar, meet up for a weekend in a small, not very salubrious apartment downtown, to gossip, drink and break out of their boring everyday existence. All three are poor. They let their imaginations run riot. Without thinking about the consequences, they decide to lead another life, a freer life, to change personae and live outside themselves. The result is a slightly disorderly and waywardly theatrical moody film. 

IFFR",NULL,90,NULL,1,2,NULL,324,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Bel Garcia, Josi Antello, Fernando Eiras, Gaspar Nunes, Alcir dos Santos Silva","G: Júlio Bressane, Rosa Dias
F: Walter Carvalho
E: Virgínia Flores
DA: Moa Batsow
S: Virgínia Flores
M: Guilherme Vaz
P: Tarcisio Vidigal, Lúcia Fares
PE: Daniela Arantes
CP: Riofilme, Grupo Novo de Cinema e TV Tarcísio Vidigal, TB Produções",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130152,NULL,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:48,27/03/2013 15:12,0,0,0,0,,NULL,0,0,0,0
345,118,NULL,NULL,Cleópatra ,,Cleopatra,,33,0,0,0,2007,NULL,"La Cleopatra de Júlio Bressane es una criatura sensible y sensata que maneja jerarcas romanos a su antojo con su inteligente sensualidad. Bressane usa varios medios para retratar este juego de erotismo y poder: la hermosa y rítmicamente refinada banda sonora de Guilherme Vaz, la florida y lírica declamación portuguesa de todos sus protagonistas, los sobrios pero creativos sets y vestuarios, y las resplandecientes actuaciones, en especial la de Alessandra Negrini como la protagonista. 

Festival Internacional de Cine de Rotterdam
","Júlio Bressane’s Cleopatra is a sensible and sensitive creature who winds Roman rulers around her finger with her intelligent sensuality. Bressane uses many means to portray this play with eroticism and power: the beautiful rhythmically refined soundtrack by Guilherme Vaz, the flowery, lyrical declamation in Portuguese by all the protagonists, the sober yet inventive sets and costumes and the occasionally beautiful acting, especially by Alessandra Negrini as Cleopatra. IFFR",NULL,116,NULL,1,2,NULL,324,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Alessandra Negrini, Josi Antelo, Miguel Falabella, Taumaturgo Ferreira, Bruno Garcia","G: Júlio Bressane     
F: Walter Carvalho
E: Rodrigo Lima
DA: Moa Batsow
S: Leandro Lima
M: Guilherme Vaz
P: Tarcisio Vidigal
CP: TB Produções",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130087,NULL,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:49,27/03/2013 14:57,0,0,0,0,,NULL,0,0,0,0
346,11,NULL,NULL,Marco Macaco,,,,63,0,0,0,2012,NULL,"¡Se viene el macaco! Si la comedia sinsentido-efervescente, importada desde Fondo de Bikini o los instantes desfachatadamente Buster Keaton de los Grandes Valores Pixar (no toda esa cosa corazón con agujeritos, eh) son lo suyo, bueno, bienvenidos entonces a la alegría playera y felizmente bananera de la danesa Marco Macaco, cuyo subtítulo aclara: Let´s Go Bananas! (en criollo sería como “¡Perdamos la chaveta!”). Marco, algo así como el hijo mono de Chita y Will Ferrell, es un inoperante guardia de seguridad playero. Un día –tal vez muy literalmente– se instala allí un casino. Y Marco, tan Francella bañero como Jim Carrey tonto y retonto, deviene pura comedia digital pero aun así física al confirmar que, como sospechaba, el casino es un robot gigante al que deberá vencer con la ayuda de piratas (eso, mientras insiste –¡y con suerte!– en dispararle un cañonazo a un salvavidas inflable infantil). Sí, todavía hay sitio para comedias disparatadas, con hedonismo y slapstick digno de Asterix usado como sombrilla contra lo sentimental. De seda no sabemos, pero vestida de seguridad, la mona (el mono, bah) queda hecho pura comedia chimpancé rica en potasio. Juan Manuel Domínguez","The macaque is coming! If you favor effervescent and senseless comedy imported from Bikini Bottom or the blatantly Buster Keaton-esque moments of the Pixar Heroes (and not that cheesy heartfelt thing), then welcome to the banana republic-like and beach joy of Danish film Marco Macaco, which states in its tagline: Let’s Go 
Bananas! As if it were the monkey lovechild of Cheeta and Will Ferrell, Marco is a useless security guard working on a beach. One day –maybe too literally– a casino settles in. And Marco, like a dumb and dumber Francella-style lifeguard, becomes pure digital yet physical comedy when he confirms that, just as he suspected, the casino is a giant robot he will have to overcome with the help of pirates (meanwhile, he insists –¡and scores!– in shooting a cannonball through a children’s inflatable life ring). Yes, there’s still room for crazy comedies that feature hedonism and an Asterix-worthy slapstick element to use as an umbrella against sentimentality. Throw in a monkey wrench, and see how this particular monkey gets turned into a pure potassium-rich, chimpanzee-comedy. JMD",NULL,75,NULL,1,8,NULL,328,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"G: Jan Rahbek, Thomas Borch Nielsen 
E: Jan Rahbek, Kirsten Skytte 
S: Rune Thuelund
M: Jonas Severin 
P: Nynne Selin Eidnes
CP: Nice Ninja",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130273,marco_macaco_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:49,27/03/2013 15:47,0,0,0,0,,NULL,0,0,0,0
347,12,NULL,NULL,Christmas with Chávez ,Navidad con Chávez,,,75,0,0,0,2013,NULL,"El discurso de Hugo Chávez acerca de George W. Bush como el diablo suena en un televisor. Varios niños abren regalos. Todos los paquetes contienen figuras de acción al estilo G.I. Joe... pero son todos muñecos de Hugo Chávez. Ropa de fajina, banda presidencial venezolana entre otros atributos reconocibles. Este divertido corto de ínfima duración toma distancia de interpretaciones fanáticas y decide que lo primero es volver a la lucidez del humor y a la sensata seriedad de la mirada de unos niños. Javier Porta Fouz
","Hugo Chávez’s speech about George W. Bush being the devil is heard from a TV set. Several kids open their presents. All the packages contain action figures like G.I. Joe....but they’re all figures of Hugo Chávez. He’s wearing his military uniform, the Venezuelan ceremonial sash, and other recognizable attributes. This entertaining and extremely short film distances itself from fanatic interpretations and decides the first thing to do is to return to the intelligence of comedy and the reasonable seriousness of the children’s view. JPF
",NULL,2,NULL,1,11,NULL,193,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"E, F, P: Jim Finn 
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130081,christmas_with_chavez_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:49,27/03/2013 19:07,0,0,0,0,,NULL,0,0,0,0
348,11,NULL,NULL,Moon Man,Hombre de la luna,,,4,82,109,0,2012,NULL,"Podría pensarse en Moon Man como una reversión de E.T.: el hombre de la luna del título se sube a un cometa, cae sobre la Tierra y, desde la ignorancia de lo humano y sus modos (aunque sostiene “tengo que volver a la luna por los chicos”), comienza su ascenso hacia la estratósfera. Pero la distancia entre el clásico de Spielberg y el film de Stephan Schesch es abismal. Schesch abraza la inventiva seca pero potente del cuento original de 1966 de Tomi Ungerer (a quien el director ya había adaptado). Visualmente, el film es un libro de cuentos; dibujado a mano, y aprovechando el sinsentido de su protagonista (una caricatura absolutamente compuesta de color blanco lunar que contrasta con todo), Schesch genera una energía casera, de relato contado antes de dormir. No por nada el instante en el que suena “Moon River” define el amor de la película para con su mundo. Así de sutilmente hipnótica y amable es Moon Man y su estilo narrativo que no necesita de volantazos a la Spielberg: tan sólo cree en la capacidad lúdica de su resplandor, de su génesis, y de quienes saben ver cine tal como escuchan un cuento. Juan Manuel Domínguez","Moon Man could be regarded as a re-version of E.T.: the moon man in the title climbs onto a comet, falls down on Earth, and starts his ascent to the stratosphere from the depths of his ignorance regarding humans and their ways (yet he states: “I have to get back to the moon for the kids”). But the distance between Spielberg’s classic and Stephan Schesch is enormous. Schesch embraces the dry but powerful inventiveness of the 1966 original story by Tomi Ungerer (whom the director had already adapted). Visually, the film is a storybook; with hand-drawn images and using the protagonist’s senseless spirit (a caricature that is entirely made with a moon-white color that contrasts with everything), Schesch creates the home-made energy of a bedtime story. Not for nothing, the instant when “Moon River” sounds defines the movie’s love for its own universe. Moon Man is actually that pleasant and subtly hypnotic; and its narrative style doesn’t need Spielberg-like sharp turns: it simply trusts the playful capacity of its own glow, its origins, and those who are able to see a film in the same way they listen to a story. JMD",NULL,95,NULL,1,2,NULL,329,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Tomi Ungerer, Katharina Talbach, Michael McElhatton, 
Pat Laffan, Paul McLoone","G: Stephan Schesch 
E: Sarah Clara Weber
S: David Ziegler 
M: Louis Armstrong, Neu!, Klaus Waldeck, Jun Miyake, Alex Stolze
P: Stephan Schesch, Jean Labadie, Paul Young, Ross Murray 
CP: Schesch Filmkreation, Le Pacte, Cartoon Saloon 
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,cfR91Lq3u20,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130293,moon_man_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:51,27/03/2013 15:55,0,0,0,0,,NULL,0,0,0,0
349,11,NULL,NULL,Rodencia y el diente  de la princesa,,Rodencia and the Princess Tooth,,13,173,0,0,2013,NULL,"En la misma senda que la maravillosa historieta Mouse Guard (o sea, la fantasía medieval con roedores, aunque aquí, en Rodencia y el diente de la princesa, los ratones tienen de antropomórficos lo que allá de realismo pictórico), el film de David Bisbano deviene dueño de su propio, personal y latinoamericano andar. Rodencia y el diente de la princesa es un honesto recorrido purasangre, y puro corazón, por la aventura como género y vitamina lúdica para la infancia. El ratoncito aprendiz de mago –vayan acostumbrándose a esas combinaciones– Edán debe encontrar, junto a su pandilla roedora y bosque tolkieniano mediante, el mentado diente de la princesa (humana, aunque también hay princesas con cola y con carisma digno de Leia). En el medio –construidos en un 3D que siempre quiere acercarse cálidamente al mito del héroe– hay un rey de las ratas, hechizos visualmente tan bellos como traviesos, cariño por los arquetipos y amor, mucho y sólido, por las aventuras de tamaño orgullosamente pequeño. Juan Manuel Domínguez","In the same line as the wonderful comic book Mouse Guard (i.e., a medieval fantasy with rodents, although here in Rodencia and the Princess Tooth the mice have in anthropomorphic what they had in pictorial realism in the other one), David Bisbano’s film becomes the master of its own, personal, and Latin American swagger. Rodencia and the Princess Tooth is an honest, pure-breed and pure-hearted tour through adventure as a genre and a playful childhood vitamin. Edán, the little sorcerer’s apprentice mouse –get used to these combinations– must find the aforementioned tooth of a princess (a human one, although here there are also princesses with a tail and a spirit worthy of Leia). In between those things –built in a 3D that warmly closes in on the hero myth– there is: a Rat King, spells that are as visually beautiful as naughty, a feel for the archetypes, and love –solid love, and lots of it– for the adventures that come in a proudly small size. JMD",NULL,87,NULL,1,14,NULL,330,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Hernán Bravo, Natalia Rosminati, Ricardo Alanís, Enrique Porcellana, Gonzalo Urtizberea","E, DA: David Bisbano     
G: David Bisbano, Raquel Faraoni Marro
F: Patricio Geraghty, Leonardo Yabiku
S: Jésica Suárez 
M: Panchi Quesada
P, PE: Álvaro Urtizberea, Milton Guerrero, Rafael Casas De Las Peñas
CP: Vista Sur Films, Red Post Studio
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,Ajb-hGQPhu0,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130365,rodencia_y_el_diente_de_la_princesa_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:53,02/04/2013 21:30,0,0,0,0,,NULL,0,0,0,0
350,12,NULL,NULL,Dear Nonna: A Film Letter,,,,180,46,0,0,2005,NULL,"Cuando era niña, mi abuela italiana solía leer en voz alta las cartas que recibía en Chile de sus parientes en su tierra natal. Mi abuela aún vive, pero habita una dimensión donde sólo hay espacio para ella. Ésta es una carta, desde Londres hacia Latinoamérica, en un último intento por recuperar un antiguo rito de familia. Tiziana Panizza","When I was a child, my Italian grandmother used to read aloud the letters she received in Chile from relatives in her native land. My grandmother is still alive, but she inhabits a dimension where there is only room for her. This is a letter, from London to South America, in a final attempt to recover an old family ritual. TP",NULL,14,NULL,1,11,NULL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130030,dear_nonna_a_film_letter_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:54,27/03/2013 19:16,0,0,0,0,,NULL,0,0,0,0
351,118,NULL,NULL,A erva do rato,La hierba de rata,The Herb of the Rat,,33,0,0,0,2008,NULL,"La “hierba de rata” (erva do rato) es un veneno que se saca de las plantas. El protagonista masculino prepara un té de esa hierba para la protagonista femenina. Se encuentran de casualidad en un cementerio. Él la lleva a su casa y nunca más la suelta. Cada vez más afectada por el veneno, ella anota sus historias en páginas que lentamente empiezan a poblar las paredes. Deja que él le saque fotos desnuda, de detalles de su cuerpo. Cuando él descubre que las ratas están carcomiendo las fotos, se pone furioso. Sí, el cine todavía tiene secretos oscuros. 

Festival Internacional de Cine de Rotterdam
","The erva do rato (rat herb) is a poison acquired from plants. The male protagonist makes tea from it for the female protagonist. They chanced upon each other in a churchyard. He takes her home with him and doesn’t let her go again. Increasingly under the influence of poison, she notes down his stories in booklets that slowly start to fill the walls. She allows him to take nude photos of her –of details of her. When he finds out that rats are nibbling the photos, he becomes furious. Yes, cinema still has dark secrets. 

IFFR",NULL,80,NULL,1,4,NULL,324,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"G: Júlio Bressane, Rosa Dias
F: Walter Carvalho
E: Rodrigo Lima
DA: Moa Batsow
S: Virgínia Flores
P: Marcello Ludwig Maia, Bruno Safadi
CP: TB Produções, República Pureza Filmes",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130012,5150dea163c5f_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:54,27/03/2013 14:38,0,0,0,0,,NULL,0,0,0,0
352,11,NULL,NULL,Zarafa,,,,82,0,0,0,2011,NULL,"La historia de esta película se despliega ante nosotros contada por un abuelo. Es la historia de Maki, un nene de Sudán que logra escapar de los malvados traficantes de esclavos y conoce a una jirafa. Zarafa (la palabra árabe para jirafa) es la historia de la amistad entre Maki y el bello animal, pero también es el relato de un viaje extraordinario desde África a Francia, de una travesía llena de peligros, villanos, amigos, animales, lealtad, crueldad e ingenio. La belleza de Alejandría en Egipto, el peligro de los invasores turcos, aventureros varios, una indómita mujer pirata y la maldad de un rey francés son algunos de los muchos elementos que dan forma a esta aventura que transcurre a principios del siglo XIX, cuando había mucho más mundo por descubrir. Y esos elementos se presentan con animación tradicional 2D, de esa que tiene una calidez especial, como de cuento escuchado en la infancia antes de irse a dormir. Javier Porta Fouz","This film’s plot unfolds before us as it gets told by a grandfather. It’s the story of Maki, a kid from Sudan who manages to escape from some evil slave traders, and meets a giraffe. Zarafa (the Arab word for giraffe) is the story of the friendship between Maki and that beautiful animal. But it’s also the story of an extraordinary trip from Africa to France, a journey filled with dangers, villains, friends, animals, loyalty, cruelty and wit. The beautiful city of Alexandria, in Egypt, the danger of Turkish invaders, various adventurers, an indomitable pirate woman, and the evilness of a French king, are just some of the many elements that shape this adventure, which takes place in the early 19th century, back when there was still a lot of world left to be discover. And these elements are presented with traditional 2D animation, the kind that has the special warmness of a bedtime story. JPF",NULL,78,NULL,1,2,NULL,331,332,0,0,0,0,0,0,0,0,0,0,0,0,,"Simon Abkarian, François-Xavier Demaison, Vernon Dobtcheff, Roger Dumas, Ronit Elkabetz","D: Rémi Bezançon, Jean-Christophe Lie    
G: Alexander Abela, Rémi Bezançon 
E: Sophie Reine 
S: Piste Rouge
M: Laurent Perez del Mar
P: Valérie Schermann, Christophe Jankovic
CP: Prima Linea Productions, Pathé, France 3 Cinéma, Chaocorp, Scope Pictures
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130470,zarafa_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:55,27/03/2013 16:51,0,0,0,0,,NULL,0,0,0,0
353,12,NULL,NULL,Remitente:  Una carta visual,,,,46,0,0,0,2009,NULL,"Cuando era niña y tenía que pedir un deseo, siempre era el mismo: conocer a la otra parte de mi familia que vivía en Italia. Imitando a mi nonna italiana, escribí decenas de cartas a estas personas que no conocía, les contaba mi vida cotidiana en la ciudad donde nací. Ésta es una carta desde Chile a Italia, en un último intento por recuperar un antiguo rito de familia. Tiziana Panizza
","When I was a child, and had to make a wish, it was always the same: to get to know the other side of my family, living in Italy. Imitating my Italian grandmother, I wrote tens of letter to these people I did not know, telling them about my daily life in the city I was born. This is a letter, from Chile to Italy, in a final attempt to recover an old family ritual. TP",NULL,21,NULL,1,11,NULL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,XGFbfIn--6U,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130030,remitente__una_carta_visual_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:56,27/03/2013 19:59,0,0,0,0,,NULL,0,0,0,0
354,118,NULL,NULL,Rua Aperana 52 ,Calle Aperana 52,"Aperana Street, 52",,33,0,0,0,2010,NULL,"En Rua Aperana 52, Júlio Bressane describe la invención de un paisaje, la topología de un rincón de Río de Janeiro. La película consiste en una serie de fotografías tomadas entre 1909 y 1955 por, entre otros, los padres de Bressane, en la dirección del título y sus alrededores. Las fotos están salpicadas con escenas de películas hechas entre 1957 y 2005, elevando el total de tiempo ficcional que cubre la película a casi un siglo, en el cual el sinuoso camino que se ve, en casi todos los planos, estructura el nuevo paisaje detrás de Aperana, que significa “camino equivocado”. 

Festival Internacional de Cine de Rotterdam
","In Rua Aperana 52, Júlio Bressane describes the invention of a landscape, the topology of a corner of Rio de Janeiro. The film consists of a series of photographs taken between 1909 and 1955 by, among others, Bressane’s parents at and around the address used as a title. These are interlarded with scenes from films made between 1957 and 2005, bringing the total fictional time the film covers to almost a century in which the winding road featured in almost every shot structures the new landscape behind the Aperana, which means “wrong road”. 

IFFR",NULL,80,NULL,1,4,NULL,324,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Fernando Eiras, Giulia Gam, Drica Moraes, Maria Gladys, Joel Barcelos","G, P: Júlio Bressane     
F: David Pacheco
E: Rodrigo Lima
S: Aurélio Dias
M: Guilherme Vaz, Lívio Tragtenberg",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130368,NULL,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:56,27/03/2013 16:26,0,0,0,0,,NULL,0,0,0,0
356,118,NULL,NULL,O batuque dos astros ,El batuque de los astros,The Drumming Beat of Stars,,33,0,0,0,2012,NULL,"En una calle de Lisboa, sentado en un café a pocos metros de una escultura de Fernando Pessoa, Bressane graba discretamente a las personas que se acercan a tomarse fotos con el gran poeta lusitano. En su último film, Bressane exhibe una taxidermia documental eminentemente autorreferencial, mediante la que se inclina hacia estructuras impresionistas de narración para rendir un sentido homenaje a Fernando Pessoa, al tiempo que celebra la expulsión de la belleza de sus madrigueras cotidianas. 

Maximiliano Cruz

","On a street in Lisbon, sitting on a café a few meters away from a sculpture of Fernando Pessoa, Bressane discretely records the people who come to have their pictures taken with the great Portuguese poet. In his last film, Bressane’s documentary style works with an eminently self-referential taxidermist spirit, through which he leans towards impressionist narrative structures in order to pay a moving homage to Fernando Pessoa, while celebrating beauty expelled from its everyday warrens. 

MC",NULL,74,NULL,1,4,NULL,324,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"G: Júlio Bressane, Rosa Dias
F: Júlio Bressane, Zelito Vianna
E: Rodrigo Lima
S: Aurélio Dias
M: Guilherme Vaz
P: Zelito Viana, Júlio Bressane
CP: TB Produções, Mapa Filmes",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130318,515081669b0f2_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:58,27/03/2013 16:01,0,0,0,0,,NULL,0,0,0,0
357,36,NULL,NULL,The Beautiful + The Sublime,,,,180,0,0,0,2012,NULL,"<b>The Beautiful</b>	
El recorrido espiritual de un bailarín que viaja a través de diferentes chakras hasta alcanzar el estado máximo de iluminación. Primera parte de la trilogía Submergence –iniciativa del productor Coreo Cymru junto al Consejo de las Artes de Gales–, en la que convergen cine y danza, y que es llevada adelante por reconocidos coreógrafos. 
<b>The Sublime</b>	
Uno de los objetivos de Submergence es poner en relación los variados paisajes de Gales con los elementos de la danza contemporánea. Con esta premisa, la coreógrafa Sandra Harnish-Lacey realizó The Sublime –segunda parte de la trilogía que se completará con The Sinister– para capturar, en diferentes locaciones, secuencias de parkour y breakdance fundidas tanto con lo urbano como con lo natural. 
","One of the aims of the Submergence trilogy –an initiative by producer Coero Cymru together with the Art Council of Wales, and of which these are the first two installments– is to connect the varied landscapes of Wales with elements of contemporary dance. With this premise, The Beautiful follows the spiritual path of a dancer who travels through different chakras until he reaches the maximum state of illumination. And in The Sublime choreographer Sandra Harnish-Lacey captures, on different locations, scenes of parkour and breakdance that merge with both urban and natural elements.",NULL,11,NULL,1,11,NULL,340,342,0,0,0,0,0,0,0,0,0,0,0,0,,,"<b>The Beautiful</b>
D: Tanja Raman, John Collingswood    

<b>The sublime</b>
D: Sandra Harnish-Lacey",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130135,the_beautiful_2B_the_sublime_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 20:19,27/03/2013 20:03,0,0,0,0,,NULL,0,0,0,0
