id_director;name_;bio_es;bio_en;published;filepic1;created_ts;updated_ts
275;Martín Mainoli;"Nació en la provincia de Salta en 1973, y se graduó como director en el Cievyc. Mi vida... Feliz Bicentenario (Bafici ‘11) y El hombre rebelde (Bafici ‘12) son algunos de sus trabajos.
";He was born in the province of Salta in 1973, and graduated in Filmmaking at the Cievyc. Mi vida... Feliz Bicentenario (Bafici ‘11) and El hombre rebelde (Bafici ‘12) are some of his works.;1;martin_mainoli_1.jpg;2013-03-12 19:59:47;2013-03-25 20:26:06
276;Madeleine Emery;"Nació en Buenos Aires en 1985. Estudió realización en la Enerc y dirigió el cortometraje Chás (2011).

";She was born in Buenos Aires in 1985. She studied Filmmaking at the Enerc and directed the short film Chás (2011).;1;madeleine_emery_1.jpg;2013-03-12 20:02:59;2013-03-25 21:07:28
277;Martina López Robol;"Nació en Zárate en 1989. Estudió realización en la Enerc y dirigió los cortos El chino (2010) y Tenía tanto miedo (2011).

";She was born in Zárate in 1989. She studied Filmmaking at Enerc and directed the short films El chino (2010) and Tenía tanto miedo (2011).;1;martina_lopez_robol_1.jpg;2013-03-12 20:04:01;2013-03-25 21:07:05
278;Santiago Korovsky ;"Nacido en Buenos Aires en 1985, estudió comunicación y diseño de imagen y sonido. Dirigió el documental Salir a escena (2012).

";Born in Buenos Aires in 1985, he studied Communication and Image and Sound Design. He directed the documentary Salir a escena (2012).;1;santiago_korovsky_1.jpg;2013-03-12 20:04:51;2013-03-12 20:04:51
279;Celeste Contratti;"Nacida en Buenos Aires en 1988, estudió diseño de imagen y sonido, y se desempeña como sonidista y montajista.
";Born in Buenos Aires in 1988, she studied Image and Sound Design and works as a sound designer and editor.;1;celeste_contratti_1.jpg;2013-03-12 20:05:21;2013-03-12 20:05:21
280;Grupo Hacia Asia ;"Federico Pozzi, Martina Matzkin, Iván Stoessel y Pablo Verbeke son cuatro estudiantes de diseño de imagen y sonido que en 2012 viajaron durante seis meses por Asia, realizando diversos documentales y cortometrajes.
";Federico Pozzi, Martina Matzkin, Iván Stoessel and Pablo Verbeke are four Image and Sound Design students who traveled several months through Asia in 2012, making different documentaries and short films.;1;grupo_hacia_asia_1.jpg;2013-03-12 20:07:45;2013-03-12 20:07:45
281;Javier Ferrería;"Nacido en 1981 en San Miguel, provincia de Buenos Aires, se graduó como diseñador gráfico en la UBA. Integra el colectivo Barrilete Cósmico, con el cual realizó Estación Zombi, su primer cortometraje.
";Born in 1981 in San Miguel, in the Buenos Aires province, he majored in Graphic Design at the UBA. He’s part of the group Barrilete Cosmico, with which he made Zombie Station, his  first short film.;1;javier_ferreria_1.jpg;2013-03-12 20:10:22;2013-03-12 20:10:22
282;Julen Laburu ;"Nació en Buenos Aires en 1991. Estudia en la Universidad del Cine. Se desempeñó como productor, y actualmente está desarrollando el guion de su primer largometraje, Morgue. 
";He was born in Buenos Aires in 1991. He studied at Universidad del Cine. He worked as a producer and is currently developing the script for his first film Morgue. ;1;julen_laburu_1.jpg;2013-03-12 20:12:04;2013-03-25 20:31:05
283;Ignacio Sánchez Mestre;"Nacido en San Juan en 1982, es actor, dramaturgo y director de teatro. Se formó principalmente con Nora Moseinco en actuación y con Ariel Farace en dramaturgia. Una parte es su primer cortometraje.
";Born in San Juan in 1982, he’s an actor, playwright and stage director. He trained as an actor mainly with Nora Moseinco, and as a playwright with Ariel Farace. A Part is his first short film.;1;ignacio_sanchez_mestre_1.jpg;2013-03-12 20:12:32;2013-03-12 20:12:32
284;Luis Menjura;"Nació en Colombia en 1991. Su corto No entiendo nada (2011) obtuvo el Premio del Jurado en el Festival Internacional Gèneration Court. Actualmente está terminando sus estudios en la Universidad del Cine.
";He was born in Colombia in 1991. His short film No entiendo nada (2011) won the Jury Prize in the Gèneration Court International Festival. He’s currently finishing his studies at Universidad del Cine.;1;luis_menjura_1.jpg;2013-03-12 20:13:09;2013-03-12 20:13:09
285;Javier Rodríguez;"Nacido en Formosa en 1972, estudió producción y dirección de radio y televisión en el ISEC.
";Born in Formosa in 1972, he studied TV and Radio Production and Directing at the ISEC.;1;javier_rodriguez_1.jpg;2013-03-12 20:13:37;2013-03-12 20:13:37
286;Agustín Alcaraz;"Nació en Buenos Aires en 1982. Estudio producción y dirección de radio y TV, y comunicación audiovisual.
";He was born in Buenos Aires in 1982. He studied TV and Radio Production and Directing, and Audiovisual Communication.;1;agustin_alcaraz_1.jpg;2013-03-12 20:13:57;2013-03-12 20:13:57
287;Paulo Pécora;"Nacido en Buenos Aires en 1970, estudió periodismo y dirección de cine. El Bafici ‘07 le dedicó una retrospectiva a sus cortos y videoclips. Dirigió los largometrajes El sueño del perro (Bafici ‘08) y Marea baja, y cortos como Una forma estúpida de decir adiós (Bafici ‘09) y Champaquí (Bafici ‘11).
";Born in Buenos Aires in 1970, he studied Journalism and Filmmaking. Bafici ‘07 held a retrospective of his short films and music videos. He directed A Dog’s Dream (Bafici ‘08) and Marea baja, and many short films, including A Stupid Way to Say Goodbye (Bafici ‘09) and Champaquí (Bafici ‘11).;1;paulo_pecora_1.jpg;2013-03-13 16:21:32;2013-03-13 16:21:32
326;Ángel Izquierdo;Nacido en Madrid, España, a los 15 años ya trabajaba para los estudios Hanna-Barbera, en series como Scooby Doo y Tom & Jerry. Fundó la productora Milímetros, y dirigió films como El cubo mágico (2006).;Born in Madrid, Spain, at the age of 15 he was already working for the Hanna-Barbera studios, in shows like Scooby Doo and Tom & Jerry. He founded the production company Milímetros, and directed several films, including El cubo mágico (2006).;1;angel_izquierdo_1.jpg;2013-03-13 19:38:58;2013-03-15 21:09:54
288;Martín Desalvo;"Nació en Buenos Aires en 1973. Su primera película, Las mantenidas sin sueños (2005; con Vera Fogwill) se exhibió en el Bafici ‘07. En TV dirigió capítulos de Mujeres asesinas y el unitario Amores de historias, entre otros. Actualmente desarrolla los proyectos de largo Fantasy y El guardaparque.
";"He was born in Buenos Aires in 1973. His first film Kept and Dreamless (2005; with Vera Fogwill) was screened in Bafici ‘07. He directed several TV episodes, including shows Mujeres asesinas and the series Amores de historias. He’s currently developing film projects Fantasy and El guardaparque.";1;martin_desalvo_1.jpg;2013-03-13 16:22:06;2013-03-13 16:22:06
289;Ignacio Masllorens;"Nacido en Buenos Aires en 1973, estudió diseño de imagen y sonido en la UBA. Dirigió los documentales Martin Blaszko III (Bafici ‘11) y El humor (pequeña enciclopedia ilustrada) (2006; con M. Llinás), además del telefilm Pablo Dacal y el misterio del lago Rosario (2008).
";"Born in Buenos Aires in 1973, he studied Image and Sound Design at the UBA. He directed the documentaries Martin Blaszko III (Bafici ‘11) and El humor (pequeña enciclopedia ilustrada) (2006; with M. Llinás), as well as the TV film Pablo Dacal y el misterio del lago Rosario (2008).";1;ignacio_masllorens_1.jpg;2013-03-13 16:22:30;2013-03-13 16:22:30
290;Tamae Garateguy;"Nacida en Buenos Aires en 1973, estudió letras en la UBA, actuación y pintura. Codirigió Upa! Una película argentina (con C. Toker y S. Giralt; ganadora de la Competencia Argentina del Bafici ‘07). Su ópera prima en solitario, Pompeya (2012), ganó la Competencia Argentina en el Festival de Mar del Plata.
";"Born in Buenos Aires in 1973, she studied Literature in the UBA, Acting and Art. She co-directed Upa! An Argentinian Movie (with con C. Toker and S. Giralt; winned of the Argentine Competition of Bafici ‘07). Her first solo film, Pompeya (2012), won the Argentine Competition in the Mar del Plata Film Festival.";1;tamae_garateguy_1.jpg;2013-03-13 16:22:54;2013-03-13 16:22:54
291;Marialy Rivas;"Nacida en Talcahuano, Chile, en 1976, realizó más de doscientos comerciales y videos institucionales, además de numerosos videoclips para artistas chilenos. Su cortometraje Blokes (2010) fue exhibido en los festivales de Berlín y Cannes. Joven y alocada es su primer largometraje.
";Born in Talcahuano, Chile, in 1976, she directed more than two hundred commercials and institutional videos, as well as several music videos for Chilean artists. Her short film Blokes (2010) was screened at the Berlin and Cannes festivals. Young & Wild is her first full-length film.;1;marialy_rivas_1.jpg;2013-03-13 16:23:22;2013-03-13 16:23:22
293;Tobías Lindholm;"Nacido en Dinamarca en 1977, se graduó como guionista en la Escuela Nacional de Cine de ese país. Escribió varios episodios de las series televisivas The Summers y Borgen, y, junto a Thomas Vinterberg, los guiones de Submarino (2010) y The Hunt (2012). Codirigió, con Michael Noer, R (Bafici ‘10).
";Born in Denmark in 1977, he graduated in Scriptwriting at the local National Film School. He wrote several TV episodes for the shows The Summers and Borgen, and, together with Thomas Vinterberg, the scripts for Submarino (2010) and The Hunt (2012). Together with Michael Noer, he co-directed R (Bafici ‘10).;1;tobias_lindholm_1.jpg;2013-03-13 16:24:10;2013-03-13 16:24:10
294;Sergio Oksman;"Nació en Brasil en 1970. Estudió periodismo en San Pablo y cine en Nueva York. Dirigió los largos documentales La Esteticién (2004) y Goodbye, America (2006), y el corto Apuntes sobre el otro (2009). Vive en Madrid, donde dirige la productora Dok Films y da clases en la ECAM.
";He was born in Brazil in 1970. He studied Journalism in Sao Paulo and Filmmaking in New York. He directed the documentary films La Esteticién (2004) and Goodbye, America (2006), as well as the short film Apuntes sobre el otro (2009). He lives in Madrid, where he is the head of the production company Dok Films and teaches at ECAM.;1;sergio_oksman_1.jpg;2013-03-13 16:24:34;2013-03-13 16:24:34
295;Marçal Forés;"Nacido en Barcelona, España, en 1981, estudió en la ESCAC y luego en la NFTS inglesa. Dirigió los cortometrajes Yeah! Yeah! Yeah! (2005) y Friends Forever (2007), y el film para TV The Things I Haven’t Told You (2008). Animals es su primer largometraje.
";Born in Barcelona, Spain, in 1981, he studied at the ESCAC and later at the British NFTS. He directed the short films Yeah! Yeah! Yeah! (2005) and Friends Forever (2007), and the TV film The Things I Haven’t Told You (2008). Animals is his first feature-length film.;1;marcal_fores_1.jpg;2013-03-13 16:25:03;2013-03-13 16:25:03
296;Eloy Enciso;"Nacido en Meira, España, vive y trabaja entre Galicia y Portugal. Se graduó en ciencias medioambientales antes de estudiar documental en la EICTV de San Antonio de los Baños, Cuba. Dirigió cortos como La ponchera (2001), No tan buena vista (2002) y La clase (2003), y el largometraje documental Pic-nic (2007).
";Born in Meira, Spain, he shares his life and work between Galicia and Portugal. He graduated in Environmental Sciences before studying Documentary Filmmaking at the EICTV in San Antonio de los Baños, Cuba. He directed several short films, including La ponchera (2001), No tan buena vista (2002) and La clase (2003), and the documentary feature Pic-nic (2007).;1;eloy_enciso_1.jpg;2013-03-13 16:25:26;2013-03-13 16:25:26
297;Lucien Castaing-Taylor ;"Nacido en 1966 en Liverpool, Inglaterra, se graduó en antropología cultural y es el director del Laboratorio de Etnografía Sensorial de Harvard. Entre otros films, codirigió con Ilisa Barbash Sweetgrass (Bafici ‘10) y realizó el corto Hell Roaring Creek (Bafici ‘11).
";Born in 1966 in Liverpool, England, he graduated in cultural anthropology and is the head of the Harvard Sensorial Ethnography Lab. Among other films, he co-directed Sweetgrass (Bafici ‘10) with Ilisa Barbash, and directed the short Hell Roaring Creek (Bafici ‘11).;1;lucien_castaing-taylor_1.jpg;2013-03-13 16:25:55;2013-03-25 17:55:20
298;Véréna Paravel;"Nacida en Francia, es antropóloga y miembro del Centro de Estudios Cinematográficos y del Laboratorio de Etnografía Sensorial de Harvard. Dirigió el corto 7 Queens (2008) y, junto a J.P. Sniadecki, el documental Foreign Parts (2010; Bafici ‘11).
";"Born in France, she’s an anthropologist and member of the Centre for Cinema Studies and the Sensorial Ethnography Lab in Harvard. She directed the short 7 Queens (2008) and the documentary Foreign Parts (2010; Bafici ‘11), together with J.P. Sniadecki.";1;verena_paravel_1.jpg;2013-03-13 16:27:14;2013-03-25 17:55:41
299;James Benning ;"Nacido en 1942 en Milwaukee, EEUU, estudió matemáticas y cine. El Bafici ‘09 le dedicó un foco que incluyó One Way Boogie Woogie / 27 Years Later (2004), Casting a Glance y RR (ambas 2007). En el Bafici ‘12 se exhibió small roads (2012). 
";Born in 1942 in Milwaukee, USA, he studied Mathematics and Filmmaking. Bafici ‘09 held a focus on his work that included One Way Boogie Woogie / 27 Years Later (2004), Casting a Glance and RR (both from 2007). Bafici ‘12 screened small roads (2012).;1;james_benning_1.jpg;2013-03-13 16:27:46;2013-03-13 16:27:46
300;Amy Heckerling ;"Nació en Nueva York, EEUU, en 1952. Estudió cine en la Universidad de Nueva York y en el American Film Institute. Entre sus películas se encuentran Picardías estudiantiles (1982), Mira quién habla (1989), Mira quién habla también (1990), Ni idea (1995), Loser (2000) y El novio de mi madre (2007).
";She was born in New York, USA, in 1952. She studied Filmmaking at the University of New York and the American Film Institute. Some of her films are Fast Times at Ridgemont High (1982), Look Who’s Talking (1989), Look Who’s Talking Too (1990), Clueless (1995), Loser (2000) and I Could Never Be Your Woman (2007).;1;amy_heckerling_1.jpg;2013-03-13 16:28:48;2013-03-13 16:28:48
301;John Torres;"Nacido en Manila, Filipinas, en 1975, estudió comunicación en la Universidad Ateneo de Manila. Dirigió cortos como Salat (2004) y Silent Film (2011), además de los largometrajes Todo todo teros (2006), Years When I Was a Child Outside (2008) y Refrains Happen Like Revolutions in a Song (Bafici ‘10).
";Born in Manila, the Philipines, in 1975, he studied Communication at the Ateneo de Manila University. He directed several short films, including Salat (2004) and Silent Film (2011), as well as the features Todo todo teros (2006), Years When I Was a Child Outside (2008), and Refrains Happen Like Revolutions in a Song (Bafici ‘10).;1;john_torres_1.jpg;2013-03-13 16:29:16;2013-03-13 16:29:16
302;Isabelle Prim;"Nacida en 1984 en París, Francia, se graduó en la Escuela de Bellas Artes de Grenoble. Dirigió los cortos The Wet Index (2006), Let’s Score, Creamy Krimi (ambos de 2007) y Clipeata (2008), el mediometraje Mademoiselle Else (2010) y el largo experimental La Rouge et la Noire (2012).
";Born in 1984 in Paris, France, she graduated from the Grenoble Fine Arts School. She directed the short films The Wet Index (2006), Let’s Score, Creamy Krimi (both in 2007) and Clipeata (2008), as well as the medium-length film Mademoiselle Else (2010) and the experimental feature La Rouge et la Noire (2012).;1;isabelle_prim_1.jpg;2013-03-13 16:29:40;2013-03-13 16:29:40
303;Sylvain George;"Nacido en Vaulx-en-Velin, Francia, en 1968, estudió filosofía y fue trabajador social. Dirigió los largos L’Impossible - pages arrachées (Bafici ‘10), Qu’ils reposent en révolte (Mejor Película en el Bafici ‘11) y Les Éclats (Ma gueule, ma révolte, mon nom) (Bafici ‘12).
";Born in Vaulx-en-Velin, France, in 1968, he studied Philosophy and was a social worker. He directed L’Impossible - pages arrachées (Bafici ‘10), Qu’ils reposent en revolte (Best Film in Bafici ‘11) and Les Éclats (Ma gueule, ma révolte, mon nom) (Bafici ‘12).;1;sylvain_george_1.jpg;2013-03-13 16:30:09;2013-03-13 16:30:09
304;Julio Hernández Cordón;"Nació en Raleigh, EEUU, en 1975. Estudió periodismo en la Universidad Rafael Landívar de Guatemala y cine en el CCC mexicano. Dirigió los cortos Km 31 (2003) y Maleza (2008), entre otros, y los largometrajes Gasolina (2008; premiado en el Bafici ‘09) y Las marimbas del infierno (Bafici ‘11).
";"He was born in Raleigh, USA, in 1975. He studied Journalism at the Rafael Landívar University in Guatemala and Filmmaking at the CCC in Mexico. He directed several short films, including Km 31 (2003) and Maleza (2008), and the feature-length films Gasolina (2008; awarded in Bafici ‘09) and Marimbas From Hell (Bafici ‘11).";1;julio_hernandez_cordon_1.jpg;2013-03-13 16:30:33;2013-03-13 16:30:33
305;Ciarán Foy;"Graduado como director en la Escuela Nacional de Cine de Dun Laoghaire, Irlanda, dirigió cortometrajes como The Puppet (2002) y The Faeries of Blackheath Woods (2006), exhibido en más de 40 festivales internacionales y ganador de nueve premios. Citadel es su primer largometraje.
";A Filmmaking graduate from the Dun Laoghaire National Film School in Ireland, he directed several short films, including The Puppet (2002) and The Faeries of Blackheath Woods (2006), screened in over 40 international festivals and winner of nine awards. Citadel is his first feature film.;1;ciaran_foy_1.jpg;2013-03-13 16:31:05;2013-03-13 16:31:05
306;Giovanni Maderna;"Nacido en Milán, Italia, en 1973, estudió arte y cine. Dirigió, entre otros, los largometrajes Questo è il giardino (1999), L’amore imperfetto (2001), Schopenhauer (Bafici ‘07) y Cielo senza terra (2010).
";Born in Milan, Italy, in 1973, he studied Art and Filmmaking. He directed several films, including Questo è il giardino (1999), L’amore imperfetto (2001), Schopenhauer (Bafici ‘07) and Cielo senza terra (2010).;1;giovanni_maderna_1.jpg;2013-03-13 16:32:04;2013-03-15 20:20:43
307;Mauro Santini;"Nació en Fano, Italia, en 1965. Estudió arte y, desde el 2000, realizó una serie de video-diarios que fueron exhibidos en numerosos festivales. También dirigió el largometraje Flor da baixa (2006). 
";He was born in Fano, Italy, in 1965. He studied Art and, since 2000, directed a series of video-journals that were screened in many festivals. He also directed Flor da baixa (2006). ;1;mauro_santini_1.jpg;2013-03-13 16:32:56;2013-03-28 15:02:18
308;Alejandro Lozano Adame;Nacido en México DF en 1975, se graduó como licenciado en Ciencias de la Comunicación en la Universidad Iberoamericana. Dirigió varios cortos y series de televisión, además de los largometrajes Matando cabos (2004) y Sultanes del sur (2007).;Born in Mexico City in 1975, he majored in Communication Sciences at the Ibero American University. He directed several short films and TV shows, as well as the feature-length films Matando cabos (2004) and Sultanes del sur (2007).;1;alejandro_lozano_adame_1.jpg;2013-03-13 16:33:22;2013-03-13 16:33:22
309;João Pedro Rodrigues;"Nacido en Lisboa, Portugal, en 1966, estudió biología y cine en esa ciudad. Realizó el corto Parabéns! (1997) y los largos O fantasma (2000), Odete (2005) y Morir como un hombre (2009; Bafici ‘10). Junto a João Rui Guerra da Mata, codirigió Alvorada vermelha (Bafici ‘11) y A última vez que vi Macau.
";"Born in Lisbon, Portugal, in 1966, he studied Biology and Filmmaking in that city. He directed the short film Parabéns! (1997) and the feature-length films Phantom (2000), Odete (2005), and To Die Like a Man (2009; Bafici ‘10). Together with João Rui Guerra da Mata, he co-directed Red Dawn (Bafici ‘11) and The Last Time I Saw Macau.";1;joao_pedro_rodrigues_1.jpg;2013-03-13 16:33:53;2013-03-13 16:33:53
310;Sandro Aguilar ;"Nacido en Portugal en 1974, estudió cine en la ESTC de Lisboa. En 1998 fundó junto a João Figueiras la productora O Som e a Fúria, con la que ha realizado cortos como A serpente (2005), Arquivo (2007) y Mercúrio (2010), además del largometraje A zona (2008). El Bafici ‘11 le dedicó una retrospectiva.
";Born in Portugal in 1974, he studied Filmmaking at the ESTC in Lisbon. Together with João Figueiras, in 1998 he founded the production company O Som e a Fúria, through which he has directed several short films, including A serpente (2005), Arquivo (2007) and Mercúrio (2010), as well as the full-length feature Uprise (2008). Bafici ‘11 held a retrospective of his work.;1;sandro_aguilar_1.jpg;2013-03-13 16:34:16;2013-03-13 16:34:16
312;João Rui Guerra da Mata ;"Nacido en Mozambique, desde 1995 ha trabajado como director de arte en cortos y largometrajes, especialmente en los de João Pedro Rodrigues. Con él coescribió el guion de Morir como un hombre (2009; Bafici ‘10) y codirigió el cortometraje China, China (2007). En solitario, dirigió O que arde cura (2012).
";"Born in Mozambique, he has worked as an art director in shorts and feature length films ever since 1995, especially in those directed by João Pedro Rodrigues. With him, he co-wrote the script for To Die Like a Man (2009; Bafici ‘10) and co-directed the short film China, China (2007). He also directed O que arde cura (2012).";1;joao_rui_guerra_da_mata_1.jpg;2013-03-13 16:35:21;2013-03-13 16:35:21
313;Luke Fowler ;"Nacido en Glasgow, Escocia, en 1978, estudió la técnica del grabado en el Duncan of Jordanstone College of Art and Design de Dundee. Artista plástico y músico, sus “collages cinemáticos” han sido exhibidos en numerosas galerías y festivales. En 2008 recibió el primer Premio Derek Jarman.
";Born in Glasgow, Scotland, in 1978, he studied the engraving technique at the Duncan of Jordanstone College of Art and Design in Dundee. A plastic artist and musician, his “cinematic collages” have been exhibited in many galeries and festivals. He received the first Derek Jarman Award in 2008.;1;luke_fowler_1.jpg;2013-03-13 16:35:55;2013-03-13 16:35:55
314;Stéphanie Argerich;"Nacida en Berna, Suiza, en 1975, tiene la nacionalidad de ese país, la argentina y la belga. Estudió ruso en Moscú y fotografía en la Escuela de Diseño Parsons de Nueva York. En París, hizo numerosos cursos de realización en video. Bloody Daughter es su primer largometraje.
";Born in Berne, Switzerland, in 1975, she is a citizen of that country, as well as Argentina and Belgium. She studied Russian in Moscow and photography at the Parsons School of Design in New York. In Paris, she took several courses on video directing. Bloody Daughter is her first feature length film.;1;stephanie_argerich_1.jpg;2013-03-13 18:43:27;2013-03-13 18:43:27
315;Hernán Guerschuny;Nació en Buenos Aires en 1973. Estudió realización cinematográfica en el CIC y comunicación en la UBA. Es uno de los directores de la revista especializada Haciendo Cine. Realizó varios cortos, entre ellos La cita, premiado en el AXN Film Festival y en Telefé Cortos. El crítico es su primer largometraje.;He was born in Buenos Aires in 1973. He studied Filmmaking in the CIC and Communication at the UBA. He’s one of the directors of the specialized film magazine Haciendo Cine. He directed several shorts, including La cita, awarded at the AXN Film Festival and Telefé Cortos. The Critic is his first feature-length film.;1;hernan_guerschuny_1.jpg;2013-03-13 18:55:43;2013-03-13 18:55:43
316;Park Chan-wook;"Nacido en Seúl, Corea del Sur, en 1963, estudió filosofía en la Universidad de Sogang. Dirigió, entre otros, los largometrajes Joint Security Area (2000), Sympathy for Mr. Vengeance (2002; Bafici ‘04), Oldboy (2003), Sympathy for Lady Vengeance (2005) y I’m a Cyborg, But That’s OK (2006; Bafici ‘08).";"Born in Seoul, South Korea, in 1963, he studied Philosophy at the University of Sogang. He directed, among others, Joint Security Area (2000), Sympathy for Mr. Vengeance (2002; Bafici ‘04), Oldboy (2003), Sympathy for Lady Vengeance (2005) and I’m a Cyborg, But That’s OK (2006; Bafici ‘08).";1;park_chan-wook_1.jpg;2013-03-13 18:57:05;2013-03-13 18:57:05
317;Néstor Frenkel;Nació en Buenos Aires en 1967. Sonidista de oficio desde 1993, en 1999 comenzó a producir sus propios proyectos de animación, ficción y documental. Dirigió los documentales Buscando a Reynols (Bafici ‘04), Construcción de una ciudad (Bafici ‘08) y Amateur (Bafici ‘11).;He was born in Buenos Aires in 1967. A sound designer by trade since 1993, in 1999 he started producing his own projects for animation, fiction, and documentary films. He directed the documentaries Looking for Reynols (Bafici ‘04), Construcción de una ciudad (Bafici ‘08) and Amateur (Bafici ‘11).;1;nestor_frenkel_1.jpg;2013-03-13 18:57:33;2013-03-13 18:57:33
318;Andrés Di Tella;Nacido en 1958, dirigió, entre otros films, Fotografías (Bafici ‘07) y El país del diablo (Bafici ‘08). Fue el primer director artístico del Bafici, y en esta edición es Jurado en la Competencia Internacional.;Born in 1958, he directed several films, including Fotografías (Bafici ‘07) and El país del diablo (Bafici ‘08). He was the first artistic director of Bafici, and is a juror in the International Competition in this edition.;1;andres_di_tella_1.jpg;2013-03-13 18:58:06;2013-03-13 18:58:06
319;Darío Schvarzstein;Nació en Buenos Aires en 1975. Fue director de fotografía en El país del diablo (Bafici ‘08) y ¡Volveremos a las montañas! (2012), ambas de Di Tella. Dirigió el corto documental 9 y 5 (Bafici ‘09).;He was born in Buenos Aires in 1975. He was a cinematographer in El país del diablo (Bafici ‘08) and ¡Volveremos a las montañas! (2012), both by Di Tella. He directed the documentary short 9 y 5 (Bafici ‘09).;1;dario_schvarzstein_1.jpg;2013-03-13 18:58:43;2013-03-13 18:58:43
320;Pablo Racioppi;"Nació en Buenos Aires en 1966. Estudió en la Escuela Nacional de Bellas Artes Prilidiano Pueyrredón. Trabajó en publicidad hasta el 2000, y luego como director de arte. El Olimpo vacío es el primer largo que dirige.

";He was born in Buenos Aires in 1966. He studied at the Prilidiano Pueyrredón National Fine Arts School. He worked in advertising until 2000, and later as an art director. The Empty Olympus is his directorial debut.;1;pablo_racioppi_1.jpg;2013-03-13 19:02:24;2013-03-13 19:02:24
321;Carolina Azzi;"Nacida en Buenos Aires en 1977, egresó como licenciada en cinematografía de la Universidad del Cine. En 2012 ganó el Premio Domingo Di Núbila en el Festival de Mar del Plata. El Olimpo vacío es su primer largo. 
";Born in Buenos Aires in 1977, he majored in Cinematography at Universidad del Cine. In 2012 she won the Domingo Di Núbila Award in the Mar del Plata Film Festival. The Empty Olympus is her first film;1;carolina_azzi_1.jpg;2013-03-13 19:02:43;2013-03-13 19:02:43
323;Juan Onofri Barbato;Nacido en la provincia de Río Negro en 1983, es director y coreógrafo de las obras FYZ (2005), Tualet, Ocupaciones breves (ambas de 2008), Pack (2010), Los posibles (2011) y Todo junto (2012).;Born in the province of Río Negro in 1983, he’s a director and choreographer of the plays FYZ (2005), Tualet, Ocupaciones breves (both in 2008), Pack (2010), Los posibles (2011) and Todo junto (2012).;1;juan_onofri_barbato_1.jpg;2013-03-13 19:03:33;2013-03-26 18:37:52
